Id;Title;Year;Budget;UnivName;UnivZIP;State
1640306;Collaborative Research: Multiscale Investigation of Thixotropy in Soft Clays;2016;364991.0;University of Massachusetts Amherst;010359450;MA
1640308;EAGER: Unified and Scalable Architecture for Low Speed Automated Shuttle Deployment in a Smart City;2016;200000.0;Ohio State University;432101016;OH
1640309;EAGER: A CFD based thermal imaging technique for early breast cancer detection- Development and clinical assessment;2016;99620.0;Rochester Institute of Tech;146235603;NY
1640313;Collaborative Research: Multiscale Investigation of Thixotropy in Soft Clays;2016;200000.0;Drexel University;191021119;PA
1640315;I-Corps: Sustainable manufacturing of natural vanillin;2016;50000.0;Purdue University;479072114;IN
1640322;Collaborative Research: Field Research at the Hominin-bearing Pliocene-age Galili Formation;2016;43542.0;University of Arizona;857194824;AZ
1640328;Research Initiation: Reshaping Engineering Classroom Norms to Diversify the Profession;2016;150000.0;Northern Arizona University;860110001;AZ
1640337;Closing the Regional Ammonia and Nitrous Oxide Budgets of an Intensive Agricultural Region;2016;499000.0;University of Minnesota-Twin Cities;554552070;MN
1640340;PFI:AIR - TT:  Demonstration and Device Level Characterization of Lithium-Ion Batteries with Graphene and Graphene-Silicon Based Anodes in Pouch and Cylindrical Cell Form Factors;2016;200000.0;Rensselaer Polytechnic Institute;121803522;NY
1640341;Doctoral Dissertation Improvement Grant: The Role of Status in the Maintenance of Complex Society;2016;25200.0;University of Pittsburgh;152132303;PA
1640342;Collaborative Research: Field Research at the Hominin-bearing Pliocene-age Galili Formation;2016;115788.0;Case Western Reserve University;441064901;OH
1640347;Examining Undergraduate Attitudes Toward the Use of Mathematics in Biology;2016;185605.0;University of New Hampshire;038243585;NH
1640357;Collaborative Research: A Bering Strait Ocean Observing System for the Pacific Inflow to the Arctic - a fundamental part of the Arctic Observing Network;2016;188341.0;University of Texas at Austin;787121532;TX
1640364;Doctoral Dissertation Improvement Award: The Impact Of Agriculture On Social Complexity;2016;11528.0;University of Wisconsin-Milwaukee;532010340;WI
1640366;PFI:AIR - TT:  A System for 3D Content-based Data Management;2016;211997.0;Drexel University;191021119;PA
1640374;EAGER: Bridging The Gap between Theory and Practice in Data Privacy;2016;299564.0;Purdue University;479072114;IN
1640375;PFI:AIR - TT: Large Area Fabrication of Next Generation Nanofiltration Membranes With Aligned and Stimuli Responsive Nanopores;2016;200000.0;Yale University;065208327;CT
1640378;Dynamic Exchange and Reactivity in Secondary Organic Aerosol;2016;503454.0;Harvard University;021385366;MA
1640386;Exploring the Transition of Research-Derived Cyber-Threat Data;2016;629655.0;SRI International;940253493;CA
1640387;36th Southeastern-Atlantic Regional Conference on Differential Equations 2016 (SEARCDE);2016;24000.0;Florida Gulf Coast University;339656565;FL
1640392;Doctoral Dissertation Improvement Award: The Effect Of Violence On Domestic Social Organization;2016;22768.0;University of Pennsylvania;191046205;PA
1640399;Creating College-High School Partnerships to Assess the Prevalence of Antibiotic Resistant Microbes Across the Environment;2015;275618.0;Tufts University;021555807;MA
1640415;Quasar Outflows and SMBH/Galaxy Evolution;2016;30288.0;University of California-Riverside;925211000;CA
1640417;Research Initiation: Understanding the relationships between participation in co-curricular activities, student characteristics, and the professional formation of engineers.;2016;150000.0;University of Michigan Ann Arbor;481091274;MI
1640428;Workshop: Uphill Battles in Language Technology;2016;31977.0;Ohio State University;432101016;OH
1640430;Collaborative Research: Development of Compact, Fast Waterproof Hyper-Spectral Imager & Multi-Channel SpectroPolarimeter for Marine Studies of Coloration and Patterning;2016;93695.0;Northeastern University;021155005;MA
1640440;Research Initiation: Forming the Empathic Engineer - A Path to Gender Equity in the Profession;2016;150000.0;University of Memphis;381523370;TN
1640452;Does Northern Hemisphere Snow Cover Influence Mid-latitude Cyclone Trajectories? Weather System Implications for a Changing Climate;2017;168340.0;University of Wisconsin-Madison;537151218;WI
1640453;Collaborative Proposal: Kinematics of Quadrupedal Locomotion in Free-Ranging Primates;2016;134120.0;University of Texas at Austin;787121532;TX
1640457;2016 Oregon Programming Languages Summer School (OPLSS) on Types, Logic, Semantics, and Verification;2016;20000.0;University of Oregon Eugene;974035219;OR
1640472;Collaborative Research: Improved Vehicle Autonomy in Geophysical Flows;2016;75000.0;Northeastern University;021155005;MA
1640477;Unlocking the hard tissue record of primate adaptability to environmental change;2016;394000.0;George Washington University;200522000;DC
1640481;The Consequences of Maternal effects and Environmental Conditions on Offspring Success in an Antarctic Predator;2017;181897.0;Montana State University;597172470;MT
1640486;2016 Correlated Electron Systems Gordon Research Conference and Seminar;2016;10350.0;Gordon Research Conferences;028921502;RI
1640488;Collaborative Research: Research Initiation: Factors Affecting Underrepresented Minority Student Success and Pathways to Engineering Careers at Majority and Minority Institutions;2016;26363.0;Alabama A&M University;357620285;AL
1640489;Formation of the global Mixed Species Working Group: Fostering integrative approaches to understanding mixed-species groups;2016;15000.0;University of Florida;326112002;FL
1640492;PFI:AIR - TT:  The RULE project: Read Understand Learn & Excel;2016;212000.0;University of Oregon Eugene;974035219;OR
1640499;Research Initiation: Understanding the Conditions for Inclusive Spaces for LGBTQ Engineering Students;2017;149921.0;Worcester Polytechnic Institute;016092247;MA
1640500;Collaborative Research: The evolution of the anthropoid genome;2017;30000.0;Pennsylvania State Univ University Park;168027000;PA
1640504;I-Corps:  Reducing Oscillation of Systems Driven by  Stepper Motors and On-Off Actuators;2016;50000.0;Georgia Tech Research Corporation;303320420;GA
1640510;Advanced Space Weather Modeling;2016;10831.0;University of Michigan Ann Arbor;481091274;MI
1640515;Collaborative Research: The Evolution of the Anthropoid Genome;2017;116526.0;New York University;100121019;NY
1640517;PFI: AIR - TT:  Developing A Bio-based Rejuvenator to Revitalize Asphalt in Scrap Roofing Shingles;2016;211000.0;North Carolina Agricultural & Technical State University;274110001;NC
1640521;Research Initiation: Exploring Enculturation of Engineering Students in the First-Year Engineering Program;2016;150000.0;Texas A&M Engineering Experiment Station;778454645;TX
1640523;Research Initiation: Exploring the role of innovation and social self-efficacy within a diverse engineering ecosystem at New Mexico State University's College of Engineering;2016;149998.0;New Mexico State University;880038002;NM
1640527;EAGER: Collaborative: PRICE: Using process tracing to improve household IoT users' privacy decisions;2016;76243.0;University of California-Irvine;926173213;CA
1640535;DFG-JST-NSF-RCN Workshop on Distributed Energy Management, Heidelberg, Germany, May 23-25, 2016;2016;44367.0;Kansas State University;665061103;KS
1640539;I-Corps: Implant Surface to Reduce Infection, Increase Bone. Integrated Interfaces;2016;50000.0;University of Southern California;900890001;CA
1640548;EAGER: Collaborative: Faster and Stronger Onion Routing (FASOR);2016;134197.0;The Tor Project;981043411;WA
1640552;Collaborative Proposal: Kinematics of Quadrupedal Locomotion in Free-Ranging Primates;2016;258993.0;Northeast Ohio Medical University;442729698;OH
1640553;Collaborative Research: Research Initiation: Factors Affecting Underrepresented Minority Student Success and Pathways to Engineering Careers at Majority and Minority Institutions;2016;123859.0;University of Toledo;436063390;OH
1640556;Broadening Employment Skills to Enhance Diversity of the Geoscience Workforce During the National Association of Black Geoscientists Annual Conference;2016;35000.0;University of Arkansas;727011201;AR
1640575;CIF21 DIBBs: EI: Continuous Capture of Metadata for Statistical Data;2016;2565643.0;University of Michigan Ann Arbor;481091274;MI
1640576;PFI:AIR - TT:  Advancement of Interband Cascade Lasers;2016;206000.0;University of Oklahoma Norman Campus;730199705;OK
1640578;PFI: AIR-TT: Microwave flow cytometer: monitor yeast cell growth and microbial contamination in fermentation;2016;200000.0;Clemson University;296340001;SC
1640584;Nonlocal Density Functional Theory of Molecules and Solids;2015;165262.0;Temple University;191405104;PA
1640587;UHDNetCity: User-centered Heterogeneous Data Fusion for Multi-networked City Mobility;2016;233123.0;Florida State University;323064166;FL
1640589;Rheology of dense particulate suspensions;2016;11840.0;Georgetown University;200571789;DC
1640593;PFI:AIR - TT:  Design, development, and demonstration of a pilot-scale mobile Flash Hydrolyzer for algae processing;2016;216000.0;Old Dominion University Research Foundation;235082561;VA
1640604;Collaborative Research: A Chautauqua Program for the 21st Century;2016;97145.0;University of Nebraska-Lincoln;685031435;NE
1640608;PFI:AIR - TT: Development of a Portable Sensor for Rapid Detection of Crop Infections;2017;200000.0;University of Georgia Research Foundation Inc;306021589;GA
1640616;International Travel Support during 2016-17 for U.S.-Japan Research Collaboration on the Seismic Design and Testing of Mid-Rise Reinforced Concrete Buildings;2016;41775.0;University of California-Berkeley;947045940;CA
1640621;I-Corps: New Selective Oxidation Catalysts to Reduce Energy Requirements and Waste Products;2016;50000.0;New Mexico State University;880038002;NM
1640624;Integrated Safety Incident Forecasting and Analysis;2016;199993.0;Vanderbilt University;372350002;TN
1640625;Distributed Data Analytics for Real-Time Monitoring and Detection of Flash Floods in Smart City;2016;225000.0;University of Maryland Baltimore County;212500002;MD
1640633;PFI: AIR - TT:  Vision-based ergonomic risk assessment of working postures;2016;211992.0;University of Michigan Ann Arbor;481091274;MI
1640634;PFI:AIR - TT:  Hydroacoustic Cavitation for Reclaiming Clay and Sand from Hydrofracturing Fluids and Solids;2016;212000.0;Pennsylvania State Univ University Park;168027000;PA
1640640;EAGER: Collaborative: Mapping Privacy and Surveillance Dynamics in Emerging Mobile Ecosystems: Practices and Contexts in the Netherlands and US;2016;148881.0;University of Maryland College Park;207425141;MD
1640643;PFI:AIR - TT:  Novel Nanocomposite Solders for High Reliability Electronics Applications;2016;206000.0;University of Massachusetts Lowell;018543643;MA
1640645;PFI:AIR-TT: Translation of multimodal membrane adsorbers for protein purifications;2016;200000.0;Clemson University;296340001;SC
1640646;PFI:AIR - TT: Automated Software for Advanced Molecular Modeling of Biomolecules and Materials;2016;199988.0;Purdue University;479072114;IN
1640647;PFI:AIR - TT:  Scale-up Dry-Powder based Additive Manufactured Electrodes to Lower the Cost of Li-ion Batteries;2016;211999.0;Worcester Polytechnic Institute;016092247;MA
1640650;I-CORPS Hemolix - Technology for detection of pregnancy complications;2016;50000.0;University of South Florida;336129446;FL
1640664;EAGER: Collaborative: PRICE: Using process tracing to improve household IoT users' privacy decisions;2016;175536.0;Clemson University;296340001;SC
1640668;PFI:AIR - TT:  Point of Care Biosensor for Quantification of Biomarkers in Bodily Fluids Based on Surface Acoustic Waves;2016;221998.0;University of South Florida;336129446;FL
1640669;PFI: AIR-TT: Scale-up Synthesis of Nanoparticles for Manufacturing Microelectrodes and Sensing Films of Indoor Air Quality Chemiresistor Sensors;2016;198851.0;SUNY at Binghamton;139026000;NY
1640677;Travel Support for U.S. Participants Attending the Eighth Conference of the International Marangoni Association;2016;7000.0;University of Florida;326112002;FL
1640678;PFI:AIR - TT: A Platform for High Throughput Genetic Transformation of Bacteria;2016;200000.0;Massachusetts Institute of Technology;021394301;MA
1640680;PFI:AIR - TT: Extensional Mixing Elements for Improved Dispersive Mixing in Extrusion Operations;2016;199512.0;Case Western Reserve University;441064901;OH
1640681;SL-CN: Mapping, Measuring, and Modeling Perceptual Expertise;2016;749955.0;Vanderbilt University;372350002;TN
1640684;PFI:AIR - TT: Novel High Temperature and High Energy Density Polycarbonate/Nylon Multilayer Films for Electric Vehicles Applications;2016;200000.0;Case Western Reserve University;441064901;OH
1640687;EAGER: Underground Infrastructure Sensing, Mapping and Modeling for Smart Maintenance, Sustainability and Usage;2016;200001.0;University of Vermont & State Agricultural College;054050160;VT
1640693;PFI:AIR - TT:  Real-Time Fatigue Life Prediction for Decision-making and Asset Management;2016;223878.0;Tufts University;021555807;MA
1640697;EAGER: Collaborative: Mapping Privacy and Surveillance Dynamics in Emerging Mobile Ecosystems: Practices and Contexts in the Netherlands and US;2016;100685.0;University of Wisconsin-Milwaukee;532010340;WI
1640698;RAPID: Harnessing spatial heterogeneity to contain Zika virus transmission;2016;196921.0;Emory University;303224250;GA
1640700;PFI:AIR - TT: High Efficiency Ultraviolet Light Emitting Diodes Based on Tunneling;2016;200000.0;Ohio State University;432101016;OH
1640701;PFI:AIR-TT:  Prototype Development and Demonstration of Milli-electrode Array (MEA) as Real-time In situ Profiling Device in Waste Treatment Systems;2017;212000.0;University of Connecticut;062691133;CT
1640706;I Corps-L: Supporting System Design in ECE through an Internet of Things Game Authoring System;2016;50000.0;Bucknell University;178372111;PA
1640713;Workshop: Measurement Science Roadmap for Polymer-Based Additive Manufacturing; Gaithersburg, Maryland; June 9-10, 2016;2016;46255.0;University of Notre Dame;465565708;IN
1640715;EAGER: Collaborative Research: Fusion of Data and Power for a Controllable Delivery Power Grid;2016;40000.0;CUNY City College;100319101;NY
1640718;Support for the International Institute for Applied Systems Analysis (IIASA);2017;2326800.0;Internationales Institut fur angewandte Systemanalyse;;
1640726;Assessing the Landscape for Creating High School STEM Research Experiences Within Living Laboratory;2016;49895.0;Museum of Science;021141099;MA
1640732;EAGER: Collaborative: Faster and Stronger Onion Routing (FASOR);2016;165803.0;University of Illinois at Chicago;606124305;IL
1640736;PFI:AIR - TT: SAFE (Situational Awareness for Events): A Data Visualization System;2016;199401.0;Northwestern University;602013149;IL
1640749;EAGER: Agile Data Integration to Facilitate Scaling of Air Quality Research;2016;199941.0;Portland State University;972070751;OR
1640753;ICorps: Metamaterial for enhanced seismic protection of buildings;2016;50000.0;University of California-Irvine;926173213;CA
1640754;13th Solanaceae Conference, SolGenomics: Advances and Applications, Davis, California, September 12-16, 2016;2016;49900.0;University of California-Davis;956186134;CA
1640757;PFI:AIR - TT:  Prototyping Microfluidic Very Large Scale Integration Design Automation Tools;2016;211999.0;University of California-Riverside;925211000;CA
1640768;Local physics control of the x-line orientation in three-dimensional asymmetric magnetic reconnection;2016;8288.0;University of Maryland College Park;207425141;MD
1640771;A PENULTIMATE PETASCALE COMPUTATIONAL LABORATORY FOR TURBULENCE AND MAGNETOHYDRODYNAMIC TURBULENCE;2016;16702.0;Georgia Tech Research Corporation;303320420;GA
1640775;CIF21 DIBBs: PD: Accelerating Comparative Metagenomics through an Ocean Cloud Commons;2017;496064.0;University of Arizona;857194824;AZ
1640776;Path Integral Monte Carlo Simulations of Dense Plasma;2016;2748.0;University of California-Berkeley;947045940;CA
1640778;I-Corps: TAURUS: Enabling a Minimally Invasive Treatment for Urethral Strictures;2016;50000.0;Johns Hopkins University;212182608;MD
1640780;RAPID: Environmental drivers of Zika transmission and control;2016;200000.0;University of Georgia Research Foundation Inc;306021589;GA
1640782;I-Corps: Porous Metal-Organic Framework Materials for Industrial Gas Storage and Separation;2016;50000.0;University of Texas at San Antonio;782491644;TX
1640788;Tracking the origins of an adaptive trait syndrome with ancient DNA;2016;624809.0;University of California-Berkeley;947045940;CA
1640789;I-Corps: On Demand Simulations in the Cloud of the Equations of Mathematical Physics;2016;50000.0;University of Maryland College Park;207425141;MD
1640791;Research on the Integration of Computational Modeling and Algebra-Based Physics to Improve Teaching and Learning of Computational Thinking;2016;1247495.0;American Association of Physics Teachers;207403845;MD
1640797;Collaborative Research: Landslides related to the 2015 Mw7.8 Gorkha earthquake, from ground motion and hazard to geomorphic response;2016;285660.0;University of Michigan Ann Arbor;481091274;MI
1640800;SL-CN: Understanding and Promoting Spatial Learning Processes in the Geosciences;2016;749712.0;Temple University;191405104;PA
1640812;DDRIG: Illiamna Yup'ik Geographic Knowledge and Sense of Place in Southwest Alaska;2016;33612.0;University of Alaska Fairbanks Campus;997757880;AK
1640813;CIF21 DIBBs: EI: mProv: Provence-Based Data Analytics Cyberinfrastructure for High-frequency Mobile Sensor Data;2016;4000000.0;University of Memphis;381523370;TN
1640816;SL-CN: Guiding guided learning: Developmental, educational and computational perspectives;2016;749016.0;Rutgers University Newark;071021896;NJ
1640818;CIF21 DIBBS: EI: VIFI:Virtual Information-Fabric Infrastructure (VIFI) for Data-Driven Decisions from Distributed Data;2016;3999531.0;University of North Carolina at Charlotte;282230001;NC
1640822;Collaborative Research: Petascale Simulation of Viral Infection Propagation Through Air Travel;2016;13534.0;Florida State University;323064166;FL
1640824;Collaborative Research: Petascale Simulation of Viral Infection Propogation through Air Travel;2016;9973.0;Embry-Riddle Aeronautical University;321143966;FL
1640829;CIF21 DIBBs: PD: - Metadata Toolkits for Building Multi-Faceted Data - Relationship Models;2016;500000.0;Massachusetts Institute of Technology;021394301;MA
1640830;Support for Young Researchers to attend the 2016 Intelligent Tutoring Systems Conference;2016;20000.0;University of Massachusetts Amherst;010359450;MA
1640831;CIF21 DIBBs: EI: North East Storage Exchange;2016;3973963.0;Harvard University;021385366;MA
1640834;CIF21 DIBBs: EI: Virtual Data Collaboratory: A Regional Cyberinfrastructure for Collaborative Data Intensive Science;2016;4000000.0;Rutgers University New Brunswick;088543925;NJ
1640836;US Participation in New Zealand Logic Meetings;2016;34320.0;University of Notre Dame;465565708;IN
1640840;CIF21 DIBBs: PD: Ontology-Enabled Polymer Nanocomposite Open Community Data Resource;2016;500000.0;Rensselaer Polytechnic Institute;121803522;NY
1640848;I-Corps: Omicseq: An omics data search engine;2016;50000.0;Emory University;303224250;GA
1640853;Conference:  2016 Ciliate Molecular Biology Conference to be held at the Orlando World Center Marriott in Orlando, FL on July 13-17, 2016;2016;10000.0;University of Colorado at Boulder;803031058;CO
1640860;EFRI NewLAW:: Non-reciprocal Elastic Wave Propagation in dynamically modulated Photo-elastic media;2016;1943863.0;University of Arizona;857194824;AZ
1640864;CIF21 DIBBs: EI: Vizier, Streamlined Data Curation;2017;2749699.0;SUNY at Buffalo;142282567;NY
1640865;DNS of Pressure Fluctuations Induced by Supersonic Turbulent Boundary Layers;2016;6326.0;Missouri University of Science and Technology;654096506;MO
1640866;EAGER: US Ignite: Wireless Research Consortium;2016;247119.0;US Ignite, Inc.;200363846;DC
1640867;CIF21 DIBBs: EI: Data Laboratory for Materials Engineering;2016;2909772.0;SUNY at Buffalo;142282567;NY
1640876;Advanced Nanoelectronic Device Design with Atomistic Simulations;2016;12710.0;Purdue University;479072114;IN
1640885;SL-CN: Science of Learning in Adolescence: Integrating Developmental Studies in Animals and Humans;2016;747142.0;University of California-Berkeley;947045940;CA
1640888;The free energy landscapes governing the function of complex biomolecular machines;2016;5448.0;University of Chicago;606375418;IL
1640889;SL-CN: Inter-generational Transfer of Beliefs about Math;2016;749876.0;University of Washington;981950001;WA
1640893;SL- CN: The role of gesture in mathematics learning: from research to practice;2016;747903.0;University of Chicago;606375418;IL
1640894;Collaborative Research: Landslides related to the 2015 Mw 7.8 Gorkha earthquake, from ground motion and hazard to geomorphic response;2016;247953.0;University of Southern California;900890001;CA
1640899;CIF21 DIBBS: EI: The Local Spectroscopy Data Infrastructure (LSDI);2016;3940400.0;University of California-Berkeley;947045940;CA
1640903;Towards a Better Representation of Cloud-Aerosol Interactions in the Community Earth System Model: With Applications to Heterogeneous Nucleation of Cirrus, and Aerosol-Cloud Intera;2017;196728.0;University of Colorado at Boulder;803031058;CO
1640909;SL-CN: Learning to Move and Moving to Learn;2016;750000.0;University of California-San Diego;920930621;CA
1640911;Collaborative Research: Petascale Simulation of Viral Infection Propagation Through Air Travel;2016;15450.0;Arizona State University;852816011;AZ
1640913;2016 Graduate Climate Conference; Seattle, Washington; October 28-30, 2016;2016;16000.0;University of Washington;981950001;WA
1640914;SL-CN:Harnessing the Power of Drawing for the Enhancement of Learning across Levels of Vision Function;2016;400000.0;Smith-Kettlewell Eye Research Foundation;941151813;CA
1640918;I-Corps: Novel Monomers and Chemistries for Photopolymerization of Coatings and Adhesives;2016;50000.0;SUNY at Albany;122220100;NY
1640919;Towards a Sustainable Management of Insect Collections in the U.S. through the Entomological Collections Management Workshop;2016;49500.0;Entomological Society of America;214017572;MD
1640922;United States-New Zealand-Japan International Workshop on Liquefaction-Induced Ground Movements Effects; Berkeley, California; November 2-3, 2016;2016;99942.0;University of California-Berkeley;947045940;CA
1640932;2016 Plant Cell Dynamics Meeting Nanoscale Imaging to Quantitative Phenomics;2016;11588.0;Saint Louis University;631032006;MO
1640936;EAGER: NanoEHS Critical Needs - Determining Surface Composition in Biological Media and the Roles of Core Composition and Very Small Particles;2016;38594.0;University of California-San Diego;920930621;CA
1640937;Doctoral Dissertation Research Award: The Effect Of Long Term Environmental Variation On Human Adaptation;2016;29000.0;University of Oregon Eugene;974035219;OR
1640945;Collaborative Research: The Impact of Lower Atmosphere Waves on Ionospheric Irregularities;2017;40000.0;University of Colorado at Boulder;803031058;CO
1640946;Innovation Lab on Interdisciplinary Approaches to Biomedical Data Science;2016;40000.0;University of Southern California;900890001;CA
1640951;RAPID: Modeling Zika Control Effectiveness with Feedback in Risk Perception and Associated Demand across Scales of Intervention;2016;190000.0;University of Tennessee Knoxville;379960003;TN
1640955;Collaborative Research: The Impact of Lower Atmosphere Waves on Ionospheric Irregularities;2017;60000.0;Boston College;024673800;MA
1640959;EFRI ACQUIRE: Integrated Nanophotonic Solid State Memories for Telecom Wavelength Quantum Repeaters;2016;2000000.0;Yale University;065208327;CT
1640960;EAGER: Reducing Scientific Uncertainty of Storm Trends in Savoonga and Shaktoolik, Alaska with Traditional Knowledge;2016;90366.0;Saint Lawrence University;136171423;NY
1640962;Collaborative Research: The Initial Peopling and Settlement of Eastern Newfoundland;2016;243539.0;SUNY at Albany;122220100;NY
1640965;Graduate Research Fellowship Program (GRFP);2016;49000.0;University of Denver;802104711;CO
1640968;EFRI ACQUIRE: Microchip Photonic Devices for Quantum Communication over Fiber;2017;2000000.0;University of California-San Diego;920930621;CA
1640970;INSPIRE: Assessing feasible regions of configuration spaces for macromolecular crystals;2016;416747.0;Johns Hopkins University;212182608;MD
1640984;I-Corps: Cool Stride : Novel Technology to Improve Amputees Prosthetic Wearing;2016;50000.0;Johns Hopkins University;212182608;MD
1640986;EFRI ACQUIRE: An Integrated Quantum Communication Transmission Node;2016;2000000.0;University of Washington;981950001;WA
1640987;Women in IT Networking at SC (WINS);2016;135000.0;University Corporation For Atmospheric Res;803012252;CO
1640989;Applying Statistical State Dynamics to Explain Spontaneous Shear/Buoyancy Layering in Stratified Turbulence;2017;167295.0;Harvard University;021385366;MA
1641002;RAPID: Potential enhancement of Zika virus transmission by microfilarial nematodes;2016;50000.0;University of North Dakota Main Campus;582026059;ND
1641005;Doctoral Consortium on Natural Language Processing for Computational Social Science;2016;20000.0;Georgia Tech Research Corporation;303320420;GA
1641006;EAGER: Electrodynamic modeling of nanophotonic structures with two-level systems;2016;100000.0;University of Wisconsin-Madison;537151218;WI
1641014;Workshop: Engineering Research Communication 2020 - Data and Software Curation and the Relationship to Reproducible Research. November 5,6, 2016, Washington D.C.;2016;100000.0;Trustees of Boston University;022151300;MA
1641018;EAGER: Design and Exploration of Optical Nanoantenna Technology for Advanced IC Testing and Hardware Security;2016;150209.0;Trustees of Boston University;022151300;MA
1641019;A Preliminary Assessment of the Influence of Ice Cover on Microbial Carbon and Energy Acquisition during the Antarctic Winter-spring Seasonal Transition;2016;143242.0;Columbia University;100276902;NY
1641020;Mathematics Research Communities;2016;1225745.0;American Mathematical Society;029042294;RI
1641021;SC2: US-India Smart and Connected Communities Workshop;2016;77698.0;Missouri University of Science and Technology;654096506;MO
1641029;RAPID: Determining the extrinsic incubation period and transovarial transmission potential of Zika virus in Aedes aegypti mosquitoes;2016;198236.0;University of Arizona;857194824;AZ
1641030;Support for U.S.-Based Students to Attend the 2016 IEEE International Conference on Data Mining (ICDM 2016);2016;24000.0;Arizona State University;852816011;AZ
1641033;Collaborative Research: EAGER: Fusion of Data and Power for a Controllable Delivery Power Grid;2016;270190.0;New Jersey Institute of Technology;071021982;NJ
1641040;2016 Geochemistry of Mineral Deposits GRC;2016;20000.0;Gordon Research Conferences;028921502;RI
1641041;Predator-induced effects on insect flight and dispersal across landscapes;2016;309626.0;North Carolina State University;276957514;NC
1641042;EAGER: Additive Parts-based Data Representation with Nonnegative Sparse Autoencoders;2016;233235.0;University of Louisville Research Foundation Inc;402021959;KY
1641044;WORKSHOP: Doctoral Consortium at the International Conference on Multimodal Interaction (ICMI 2016);2016;27000.0;University of Michigan Ann Arbor;481091274;MI
1641047;Scientific Evidence in Regulation and Governance;2015;420673.0;Pennsylvania State Univ University Park;168027000;PA
1641054;3D Experimental and Computational Studies of Crystallographic Effects on Creep and Fracture in Salt Rock;2016;347611.0;University of Tennessee Knoxville;379960003;TN
1641056;Workshop on Ultra-Wide Band Gap (UWBG) Semiconductors: Research Opportunities and Directions- April 25-26, 2016, Arlington VA;2016;8000.0;Ohio State University;432101016;OH
1641062;Support for the International Glaciological Society 2016 Symposium on Ice-ocean Interaction;2016;20000.0;University of California-San Diego Scripps Inst of Oceanography;920930210;CA
1641064;EFRI ACQUIRE: Scalable Quantum Communications with Error-Corrected Semiconductor Qubits;2016;2000000.0;Massachusetts Institute of Technology;021394301;MA
1641065;NSF/FDA SIR: 3D Cell Culture Models as Regulatory Tools for Screening Macrophage Responses to Polymer Wear Debris.;2016;97842.0;University of Michigan Ann Arbor;481091274;MI
1641069;EFRI NewLAW: New frontiers for topologically-protected propagation of light, sound, elastic and mechanical waves;2016;2000000.0;University of Texas at Austin;787121532;TX
1641072;WORKSHOP:   Doctoral Symposium at RecSys 2016;2016;20932.0;University of Minnesota-Twin Cities;554552070;MN
1641073;EAGER: Coupled Opto-Electro-Mechanics in Semiconducting Phosphorene;2016;120402.0;University of Texas at Austin;787121532;TX
1641076;QUANTUM SIMULATION OF CHEMICAL DYNAMICS IN CONDENSED PHASES;2015;311452.0;William Marsh Rice University;770051827;TX
1641077;NSF/FDA Scholar In Residence: Quantitative Characterization of Near-infrared Fluorescence Molecular Imaging Systems: 3D-printed Biomimetic Phantoms and In vivo Validation;2017;86868.0;University of Maryland College Park;207425141;MD
1641078;EFRI NewLAW: Dynamic Elastic media: Passive and Active non-Reciprocal Theory, Experiment and Design;2016;2000000.0;Rutgers University New Brunswick;088543925;NJ
1641081;NSF/FDA SIR: Defining Print Fidelity and Performance of Bioactive 3D Printed Scaffolds.;2016;100000.0;University of Akron;443250001;OH
1641084;EFRI NewLAW: Reconfigurable pathways and directionality for sound using time-varying engineered materials;2016;2000000.0;University of Illinois at Urbana-Champaign;618207473;IL
1641087;NSF/FDA Scholar In Residence: 3D Cell Adhesion Assay for Cellularized Scaffold Characterization and Enhancement;2017;161144.0;University of Maryland College Park;207425141;MD
1641094;EFRI ACQUIRE: Development of Heterogenous Platform for Chip-Based Quantum Information Applications;2016;2072219.0;Columbia University;100276902;NY
1641099;EFRI ACQUIRE: A Scalable Integrated Quantum Photonic Interconnect;2016;2000000.0;University of Rochester;146270140;NY
1641100;EFRI NewLAW: Novel Approaches to RF Non-Reciprocity in Semiconductor Systems;2016;2000000.0;Columbia University;100276902;NY
1641101;EFRI NewLaw: Controlling Thermal Transport with Topologically Guided Heat Carriers;2016;1963939.0;Purdue University;479072114;IN
1641103;EAGER: An Innovative Way to Enhance Cross-Plane Thermal Conductivity of Polymer-Based Thin Films;2016;99996.0;Virginia Polytechnic Institute and State University;240610001;VA
1641109;EFRI NewLAW: Engineering Multiscale Photonic Systems with Broken Time-Reversal Invariance;2016;2000000.0;Washington University;631304862;MO
1641128;EFRI NewLAW: Non-Reciprocal, Parametric Amplification of Acoustic Waves for Future Generation of RF Front-Ends;2016;2000000.0;University of California-Los Angeles;900951406;CA
1641130;RAPID: Overcoming uncertainty to enable estimation and forecasting of Zika virus transmission;2016;200000.0;University of Notre Dame;465565708;IN
1641133;NSF/FDA SIR: Micro- and macro-scale validation of diffuse correlation spectroscopy for monitoring functional hemodynamics in the microvasculature of the cerebral cortex;2016;79905.0;New York Medical College;105951524;NY
1641138;EAGER: Collaborative Research: Dating mineralization in a Carlin-type gold deposit: A test of the Fe-oxide (U-Th)/He chronometer;2016;27995.0;University of Illinois at Urbana-Champaign;618207473;IL
1641142;EAGER: Collaborative Research: Dating mineralization in a Carlin-type gold deposit: A test of the Fe-oxide (U-Th)/He chronometer;2016;29325.0;Colorado School of Mines;804011887;CO
